1.0,-5.0,0.42165,4.17998,0.06899,0.19598,0.19598,1.81036,0.41786,124
1.0,-5.0,0.06849,0.25696,0.00484,0.00488,0.00488,1.55288,0.58214,124
1.0,-4.0,0.24794,1.88665,0.0911,0.52716,0.52716,5.67448,1.0,137
1.0,-3.0,0.27863,5.0999,0.12365,-0.40303,-0.40303,3.79304,0.95122,41
1.0,-3.0,0.22483,4.2815,0.00445,-0.00731,-0.00731,0.01199,0.04878,41
2.0,-31.0,0.5922,6.17723,0.01778,-0.02382,-0.02382,0.17685,0.38064,21
2.0,-31.0,0.41011,3.48519,0.06665,-0.13563,-0.13563,0.72235,0.61936,21
2.0,-30.0,0.01768,6.08689,0.00094,-0.01041,-0.01041,0.1156,0.25641,78
2.0,-30.0,0.36535,3.10842,0.08204,-0.08071,-0.08071,3.70547,0.74359,78
2.0,-29.0,0.15612,2.38339,0.00943,0.0231,0.0231,0.93206,0.27137,55
2.0,-29.0,0.6584,1.14017,0.01685,-0.0375,-0.0375,0.16469,0.18221,55
2.0,-29.0,0.58424,3.92301,0.1594,-0.10166,-0.10166,0.4668,0.3111,55
2.0,-29.0,0.03325,5.93431,0.00194,-0.01995,-0.01995,0.20613,0.23532,55
2.0,-28.0,0.42298,4.50919,0.31984,-0.17493,-0.17493,0.09568,0.0763,63
2.0,-28.0,0.30027,0.81928,0.0672,0.14937,0.14937,3.93766,0.9237,63
2.0,-27.0,0.33526,4.44626,0.05755,-0.32396,-0.32396,4.57727,1.0,50
2.0,-26.0,0.50873,2.18282,0.02346,0.01249,0.01249,0.12489,0.6875,16
2.0,-26.0,0.39196,5.3082,0.01937,0.00246,0.00246,0.02245,0.3125,16
2.0,-6.0,0.35012,4.82486,0.08491,0.05066,0.05066,0.39919,1.0,13
2.0,-5.0,0.48192,3.69194,0.08287,0.24063,0.24063,1.08913,0.45286,44
2.0,-5.0,1.22325,3.31124,0.42914,0.0619,0.0619,0.00893,0.03199,44
2.0,-5.0,0.12338,1.99875,0.0004,-0.00122,-0.00122,0.00373,0.09756,44
2.0,-5.0,0.22618,5.32942,0.02512,-0.04534,-0.04534,1.18818,0.41759,44
2.0,-4.0,0.32883,2.39527,0.12256,0.59169,0.59169,4.8453,1.0,63
2.0,-3.0,0.52362,3.94851,0.10661,0.09983,0.09983,1.02216,0.7037,27
2.0,-3.0,0.00884,0.09812,0.00055,0.00607,0.00607,0.0674,0.2963,27
3.0,-32.0,0.44342,4.2314,0.02874,-0.04463,-0.04463,1.05679,1.0,7
3.0,-31.0,0.45715,2.8914,0.02978,0.03463,0.03463,0.2405,0.55788,23
3.0,-31.0,0.3656,5.62154,0.08626,0.08775,0.08775,0.70403,0.44212,23
3.0,-30.0,0.39378,2.97416,0.05671,0.03294,0.03294,0.47441,0.62667,37
3.0,-30.0,0.33143,0.24799,0.08125,0.00647,0.00647,0.25747,0.37333,37
3.0,-29.0,0.32003,3.04025,0.03629,0.05073,0.05073,0.70474,0.60425,31
3.0,-29.0,0.41445,0.49143,0.09064,-0.02347,-0.02347,0.32485,0.39575,31
3.0,-28.0,0.41315,2.50441,0.0589,-0.02541,-0.02541,0.94492,0.71694,34
3.0,-28.0,0.39438,6.07406,0.0812,-0.01189,-0.01189,0.11543,0.28306,34
3.0,-27.0,0.40145,2.36509,0.05609,-0.03994,-0.03994,1.25698,0.76077,31
3.0,-27.0,0.02557,6.10815,0.0018,-0.01056,-0.01056,0.08593,0.23923,31
3.0,-4.0,0.64067,3.53486,0.05132,0.02006,0.02006,0.10604,1.0,12
4.0,-32.0,0.18731,6.19735,0.06056,-0.03087,-0.03087,0.0166,0.3091,28
4.0,-32.0,0.36468,3.42749,0.03358,0.05489,0.05489,1.96672,0.6909,28
4.0,-31.0,0.2899,3.12962,0.03974,0.23617,0.23617,3.71254,1.0,41
4.0,-30.0,0.42162,2.94716,0.07327,-0.10697,-0.10697,2.12725,0.86709,29
4.0,-30.0,0.27097,0.77753,0.01809,0.03577,0.03577,0.07104,0.13291,29
4.0,-29.0,0.4525,4.47873,0.0617,0.23928,0.23928,1.53408,0.51784,31
4.0,-29.0,0.234,0.72829,0.02106,0.05097,0.05097,0.15261,0.24522,31
4.0,-29.0,0.59338,2.53093,0.08697,0.01381,0.01381,0.21257,0.23694,31
4.0,-28.0,0.28095,5.92618,0.0617,-0.05332,-0.05332,0.72644,0.59522,41
4.0,-28.0,0.5655,2.65327,0.06683,-0.04903,-0.04903,0.08782,0.40478,41
4.0,-27.0,0.67394,2.51927,0.21732,-0.20927,-0.20927,0.23511,0.45822,25
4.0,-27.0,0.11591,6.06086,0.02023,-0.04463,-0.04463,0.67899,0.54178,25
5.0,-33.0,0.13402,6.09246,0.02204,-0.02611,-0.02611,0.04711,1.0,14
5.0,-32.0,0.23512,5.05847,0.0482,-0.13633,-0.13633,2.66349,1.0,46
5.0,-31.0,0.35119,3.37987,0.04535,0.05561,0.05561,0.77694,0.82157,33
5.0,-31.0,0.39517,6.14564,0.0704,-0.02101,-0.02101,0.03319,0.17843,33
5.0,-30.0,0.39342,3.03861,0.06511,-0.00378,-0.00378,1.06509,0.62638,29
